,hippieName
CCD23_HUMAN,1
TBB2A_HUMAN,1
TNPO1_HUMAN,1
TBB6_HUMAN,1
MANBL_HUMAN,1
EMC2_HUMAN,1
CF058_HUMAN,1
PAPOA_HUMAN,1
C1QT2_HUMAN,1
LALBA_HUMAN,1
UBP31_HUMAN,1
CLM4_HUMAN,1
CCD22_HUMAN,1
CB082_HUMAN,1
CI171_HUMAN,1
AMPB_HUMAN,1
TRI18_HUMAN,1
GALT3_HUMAN,1
NDF1_HUMAN,1
TMM20_HUMAN,1
ARP10_HUMAN,1
TAP1_HUMAN,1
CK053_HUMAN,1
DACT2_HUMAN,1
CELF1_HUMAN,1
MYL1_HUMAN,1
CLCN3_HUMAN,1
GGNB1_HUMAN,1
FA86A_HUMAN,1
AHNK_HUMAN,1
HXD12_HUMAN,1
XRP2_HUMAN,1
MET23_HUMAN,1
ACOX1_HUMAN,1
ARRD5_HUMAN,1
TIGD6_HUMAN,1
STK24_HUMAN,1
K2C80_HUMAN,1
WIBG_HUMAN,1
TRAK1_HUMAN,1
KLF17_HUMAN,1
CB034_HUMAN,1
MED25_HUMAN,1
FBX28_HUMAN,1
MPIP1_HUMAN,1
NTAQ1_HUMAN,1
ADH1G_HUMAN,1
DESI2_HUMAN,1
DLG4_HUMAN,1
MNS1_HUMAN,1
PCCA_HUMAN,1
CK068_HUMAN,1
GPHA2_HUMAN,1
VMP1_HUMAN,1
LRC71_HUMAN,1
TTLL4_HUMAN,1
CBS_HUMAN,1
PHIPL_HUMAN,1
HPIP_HUMAN,1
DMAP1_HUMAN,1
JOS2_HUMAN,1
P2RX5_HUMAN,1
SERP1_HUMAN,1
EFCB6_HUMAN,1
IL29_HUMAN,1
RPB11_HUMAN,1
PCD19_HUMAN,1
CC150_HUMAN,1
GPC6_HUMAN,1
BBS4_HUMAN,1
PSA1_HUMAN,1
KI2S1_HUMAN,1
RGMA_HUMAN,1
KCC2G_HUMAN,1
OR8D2_HUMAN,1
NU5M_HUMAN,1
S12A7_HUMAN,1
AMPL_HUMAN,1
GPAT3_HUMAN,1
ABCG2_HUMAN,1
SYYC_HUMAN,1
SH319_HUMAN,1
MOK_HUMAN,1
CP250_HUMAN,1
TAF7_HUMAN,1
CNTFR_HUMAN,1
S26A1_HUMAN,1
CI068_HUMAN,1
CTGF_HUMAN,1
LRIQ1_HUMAN,1
MP2K2_HUMAN,1
YMEL1_HUMAN,1
ISCA1_HUMAN,1
NCOA6_HUMAN,1
CM033_HUMAN,1
L10K_HUMAN,1
TRYB1_HUMAN,1
PRDX1_HUMAN,1
FBX46_HUMAN,1
DTNB_HUMAN,1
RPGF6_HUMAN,1
TBC13_HUMAN,1
NDUB3_HUMAN,1
ZBTB9_HUMAN,1
TTDN1_HUMAN,1
LAP2A_HUMAN,1
CT2NL_HUMAN,1
SCRT1_HUMAN,1
TPM2_HUMAN,1
NDUF4_HUMAN,1
KIF5C_HUMAN,1
KPCL_HUMAN,1
POLI_HUMAN,1
HEBP1_HUMAN,1
F104B_HUMAN,1
DKC1_HUMAN,1
AATC2_HUMAN,1
3HAO_HUMAN,1
MLRS_HUMAN,1
SFRP3_HUMAN,1
LENG1_HUMAN,1
DDC_HUMAN,1
CD166_HUMAN,1
NMES1_HUMAN,1
FOXP4_HUMAN,1
PSMD3_HUMAN,1
CC127_HUMAN,1
SCRN3_HUMAN,1
FBLL1_HUMAN,1
A1AG2_HUMAN,1
PAOX_HUMAN,1
EVC_HUMAN,1
SYT5_HUMAN,1
XDH_HUMAN,1
NUAK2_HUMAN,1
FAKD2_HUMAN,1
PYDC1_HUMAN,1
ZBED4_HUMAN,1
N4BP1_HUMAN,1
ZN346_HUMAN,1
FIBP_HUMAN,1
RHOB_HUMAN,1
MBIP1_HUMAN,1
DUS19_HUMAN,1
DUS5_HUMAN,1
EFR3A_HUMAN,1
SYFM_HUMAN,1
ATS9_HUMAN,1
SMC2_HUMAN,1
TGM1_HUMAN,1
CC126_HUMAN,1
TRAT1_HUMAN,1
DAPP1_HUMAN,1
HS12A_HUMAN,1
DLL1_HUMAN,1
NTF3_HUMAN,1
ANF_HUMAN,1
FOXI2_HUMAN,1
NDP_HUMAN,1
ATX2_HUMAN,1
ANR11_HUMAN,1
NALP4_HUMAN,1
CN080_HUMAN,1
EI2BA_HUMAN,1
S100Z_HUMAN,1
CS044_HUMAN,1
OR2F2_HUMAN,1
GCM2_HUMAN,1
NNRE_HUMAN,1
PAPD1_HUMAN,1
HXD11_HUMAN,1
TIAF1_HUMAN,1
VATB2_HUMAN,1
ZN257_HUMAN,1
TM187_HUMAN,1
FANK1_HUMAN,1
ZDBF2_HUMAN,1
UCP1_HUMAN,1
DRD3_HUMAN,1
ANFB_HUMAN,1
H2B1D_HUMAN,1
PO2F1_HUMAN,1
NOC2L_HUMAN,1
DPOD4_HUMAN,1
ZBT44_HUMAN,1
PILRA_HUMAN,1
PCIF1_HUMAN,1
DBP_HUMAN,1
SMRD2_HUMAN,1
PRAF1_HUMAN,1
FIZ1_HUMAN,1
FNIP1_HUMAN,1
ANKR9_HUMAN,1
NOL8_HUMAN,1
ELOV5_HUMAN,1
PSMF1_HUMAN,1
ITA8_HUMAN,1
UN45B_HUMAN,1
GALNS_HUMAN,1
DNJB7_HUMAN,1
TDH_HUMAN,1
CELR1_HUMAN,1
DPH2_HUMAN,1
PP1A_HUMAN,1
PAQR6_HUMAN,1
C2C2L_HUMAN,1
RCD1_HUMAN,1
ELL3_HUMAN,1
SNR48_HUMAN,1
ZNRF4_HUMAN,1
FABD_HUMAN,1
D42E1_HUMAN,1
VKIND_HUMAN,1
FXRD2_HUMAN,1
TCL1A_HUMAN,1
PESC_HUMAN,1
ATRAP_HUMAN,1
HIP1_HUMAN,1
EGR1_HUMAN,1
ZXDB_HUMAN,1
DCA16_HUMAN,1
AL1B1_HUMAN,1
IGSF3_HUMAN,1
PAR14_HUMAN,1
MARE1_HUMAN,1
SOCS2_HUMAN,1
RET2_HUMAN,1
PLCZ1_HUMAN,1
CF130_HUMAN,1
PTCRA_HUMAN,1
MAGA3_HUMAN,1
DSPP_HUMAN,1
NSN5C_HUMAN,1
KLH12_HUMAN,1
KIF3C_HUMAN,1
GKN1_HUMAN,1
PARVB_HUMAN,1
EMD_HUMAN,1
ASB5_HUMAN,1
GSTA2_HUMAN,1
API5_HUMAN,1
DEN5A_HUMAN,1
ZN592_HUMAN,1
VTM2L_HUMAN,1
ARAF_HUMAN,1
MRCKB_HUMAN,1
STOX1_HUMAN,1
CI016_HUMAN,1
ZN193_HUMAN,1
RENBP_HUMAN,1
CK052_HUMAN,1
CTCF_HUMAN,1
H2B2D_HUMAN,1
ESRP1_HUMAN,1
GRAM_HUMAN,1
PFD1_HUMAN,1
ZNRF3_HUMAN,1
M3K7_HUMAN,1
DPYL1_HUMAN,1
ABTB1_HUMAN,1
VGLL2_HUMAN,1
CCNB1_HUMAN,1
TAD2B_HUMAN,1
MYH1_HUMAN,1
TIGD1_HUMAN,1
MFSD9_HUMAN,1
TMHS_HUMAN,1
MBPHL_HUMAN,1
G6PE_HUMAN,1
ACD10_HUMAN,1
SELH_HUMAN,1
ZBT7B_HUMAN,1
S29A2_HUMAN,1
CC025_HUMAN,1
MPIP2_HUMAN,1
THAP5_HUMAN,1
FAH2A_HUMAN,1
CN118_HUMAN,1
F213A_HUMAN,1
CNOTA_HUMAN,1
FCHO1_HUMAN,1
NANO3_HUMAN,1
CP046_HUMAN,1
SOX7_HUMAN,1
TPOR_HUMAN,1
CX026_HUMAN,1
TF7L2_HUMAN,1
TECT1_HUMAN,1
CONA1_HUMAN,1
AT7L1_HUMAN,1
UB2V2_HUMAN,1
GLOD5_HUMAN,1
RRAGD_HUMAN,1
FNTA_HUMAN,1
S10A6_HUMAN,1
8ODP_HUMAN,1
UTY_HUMAN,1
RETN_HUMAN,1
PISD_HUMAN,1
TM128_HUMAN,1
T2H2L_HUMAN,1
SCOC_HUMAN,1
OR7A5_HUMAN,1
XRCC1_HUMAN,1
LEG7_HUMAN,1
ARMC1_HUMAN,1
K2C71_HUMAN,1
S38A5_HUMAN,1
MAFK_HUMAN,1
DNAL4_HUMAN,1
GA45B_HUMAN,1
SEM6A_HUMAN,1
MCA32_HUMAN,1
CEP72_HUMAN,1
UBP2L_HUMAN,1
ZKSC4_HUMAN,1
RNT2_HUMAN,1
FA13B_HUMAN,1
CA026_HUMAN,1
CO2_HUMAN,1
ZN671_HUMAN,1
CCD67_HUMAN,1
VANG1_HUMAN,1
K2C6B_HUMAN,1
F116A_HUMAN,1
ZC21A_HUMAN,1
UBE2S_HUMAN,1
CLDN1_HUMAN,1
PCP2_HUMAN,1
PCY1B_HUMAN,1
CK085_HUMAN,1
ANGL2_HUMAN,1
DEPP_HUMAN,1
MYO16_HUMAN,1
PCDC2_HUMAN,1
SRA1_HUMAN,1
MTSS1_HUMAN,1
FDXA1_HUMAN,1
NOXO1_HUMAN,1
UBP14_HUMAN,1
KIF12_HUMAN,1
OPN3_HUMAN,1
ASIC1_HUMAN,1
DPP6_HUMAN,1
KLH28_HUMAN,1
ZN141_HUMAN,1
FSCN2_HUMAN,1
GDIR1_HUMAN,1
RNFT1_HUMAN,1
ATD3B_HUMAN,1
TIRAP_HUMAN,1
GBRT_HUMAN,1
PTN21_HUMAN,1
KCNN4_HUMAN,1
NKX24_HUMAN,1
SAMH1_HUMAN,1
NEUL4_HUMAN,1
FCER2_HUMAN,1
CD68_HUMAN,1
DUS3L_HUMAN,1
KPCD_HUMAN,1
YBOX1_HUMAN,1
NUDT9_HUMAN,1
ZN208_HUMAN,1
RASA2_HUMAN,1
LYAM3_HUMAN,1
ATLA2_HUMAN,1
ZIC3_HUMAN,1
TM139_HUMAN,1
MARK4_HUMAN,1
SIR1_HUMAN,1
ASB18_HUMAN,1
I17RE_HUMAN,1
UB2L3_HUMAN,1
PTN3_HUMAN,1
GRK4_HUMAN,1
HERC4_HUMAN,1
PTCA_HUMAN,1
CC105_HUMAN,1
MND1_HUMAN,1
BEAN_HUMAN,1
RHG22_HUMAN,1
SHIP2_HUMAN,1
RAG1_HUMAN,1
ZN138_HUMAN,1
ACMSD_HUMAN,1
SRSF4_HUMAN,1
CTDS1_HUMAN,1
SPY2_HUMAN,1
DC1L1_HUMAN,1
SLAF7_HUMAN,1
ERD23_HUMAN,1
MRP9_HUMAN,1
SHH_HUMAN,1
RNF11_HUMAN,1
TFG_HUMAN,1
RPB1_HUMAN,1
PARPT_HUMAN,1
RL39_HUMAN,1
TMLH_HUMAN,1
PFD4_HUMAN,1
UBE3D_HUMAN,1
CG044_HUMAN,1
MFS11_HUMAN,1
ACAP3_HUMAN,1
ROP1L_HUMAN,1
PLCD_HUMAN,1
FACR1_HUMAN,1
RBY1F_HUMAN,1
RB22A_HUMAN,1
LYAR_HUMAN,1
IRK11_HUMAN,1
I20RA_HUMAN,1
LEG9C_HUMAN,1
ANGL4_HUMAN,1
VP37C_HUMAN,1
STMN1_HUMAN,1
GON4L_HUMAN,1
HSH2D_HUMAN,1
INT11_HUMAN,1
EFHA2_HUMAN,1
EST1A_HUMAN,1
GNAI3_HUMAN,1
MED6_HUMAN,1
NCK2_HUMAN,1
IKZF1_HUMAN,1
MI4GD_HUMAN,1
RN114_HUMAN,1
KLDC5_HUMAN,1
P5I13_HUMAN,1
NDE1_HUMAN,1
AP4AT_HUMAN,1
ODBB_HUMAN,1
B3GN3_HUMAN,1
CLC4D_HUMAN,1
CRML_HUMAN,1
BPIB1_HUMAN,1
CACO2_HUMAN,1
PMGT1_HUMAN,1
NPS3A_HUMAN,1
NRSN1_HUMAN,1
DERP6_HUMAN,1
RCCD1_HUMAN,1
PCOTH_HUMAN,1
DQB2_HUMAN,1
DB130_HUMAN,1
SRCAP_HUMAN,1
MPP10_HUMAN,1
THOC3_HUMAN,1
O6C70_HUMAN,1
LFG3_HUMAN,1
PXK_HUMAN,1
FJX1_HUMAN,1
TJAP1_HUMAN,1
ORC3_HUMAN,1
ZFHX2_HUMAN,1
CN045_HUMAN,1
HIKES_HUMAN,1
EIF1_HUMAN,1
RSMN_HUMAN,1
AAKB1_HUMAN,1
TNR12_HUMAN,1
CCL20_HUMAN,1
ARHGP_HUMAN,1
WIPI1_HUMAN,1
CA114_HUMAN,1
PSN1_HUMAN,1
Z385C_HUMAN,1
WDR11_HUMAN,1
S6A20_HUMAN,1
SH3L1_HUMAN,1
NSE4A_HUMAN,1
PHAR2_HUMAN,1
TBC21_HUMAN,1
C1T9B_HUMAN,1
DJC24_HUMAN,1
NCOA7_HUMAN,1
T179B_HUMAN,1
GRIP1_HUMAN,1
VP37A_HUMAN,1
SHRM2_HUMAN,1
MMGT1_HUMAN,1
BIN1_HUMAN,1
PDGFC_HUMAN,1
HAVR2_HUMAN,1
ESYT2_HUMAN,1
TMED5_HUMAN,1
TOIP2_HUMAN,1
GPR55_HUMAN,1
CC146_HUMAN,1
SPA11_HUMAN,1
IGF1_HUMAN,1
CP072_HUMAN,1
ERCC1_HUMAN,1
VIME_HUMAN,1
ERBB4_HUMAN,1
ECHD1_HUMAN,1
S12A6_HUMAN,1
ORN_HUMAN,1
RASH_HUMAN,1
APBB3_HUMAN,1
LITAF_HUMAN,1
DPPA3_HUMAN,1
VTM2B_HUMAN,1
ITPK1_HUMAN,1
NC2A_HUMAN,1
PAFA_HUMAN,1
ATOH8_HUMAN,1
CBX6_HUMAN,1
RAD_HUMAN,1
MKRN4_HUMAN,1
PRM2_HUMAN,1
RPGF4_HUMAN,1
UTP11_HUMAN,1
SPT20_HUMAN,1
SPT5H_HUMAN,1
UT1_HUMAN,1
UBP4_HUMAN,1
PBX3_HUMAN,1
TRIM8_HUMAN,1
CAZA2_HUMAN,1
CHST4_HUMAN,1
SH2B2_HUMAN,1
ACRBP_HUMAN,1
PHAG1_HUMAN,1
AHRR_HUMAN,1
LIMA1_HUMAN,1
WBP5_HUMAN,1
DUS7_HUMAN,1
DUS28_HUMAN,1
UBIP1_HUMAN,1
ISL2_HUMAN,1
IDE_HUMAN,1
KI3X1_HUMAN,1
BTBD8_HUMAN,1
DNS2A_HUMAN,1
SYQ_HUMAN,1
C2AIL_HUMAN,1
MTER3_HUMAN,1
CT197_HUMAN,1
IMPA2_HUMAN,1
PSPN_HUMAN,1
SCO2_HUMAN,1
FBX15_HUMAN,1
TR61B_HUMAN,1
CL023_HUMAN,1
S12A8_HUMAN,1
TIM10_HUMAN,1
OSBL5_HUMAN,1
YLAT1_HUMAN,1
HUNK_HUMAN,1
MTNA_HUMAN,1
RL23_HUMAN,1
CCD12_HUMAN,1
LMBL3_HUMAN,1
V2R_HUMAN,1
BMP6_HUMAN,1
TRI50_HUMAN,1
UBP48_HUMAN,1
RHOC_HUMAN,1
NNMT_HUMAN,1
PGS2_HUMAN,1
XPA_HUMAN,1
NRG1_HUMAN,1
MENTO_HUMAN,1
CBPC1_HUMAN,1
RLBL1_HUMAN,1
ZNF17_HUMAN,1
TNF14_HUMAN,1
F261_HUMAN,1
ADA1D_HUMAN,1
EFTU_HUMAN,1
H2B2C_HUMAN,1
FAT3_HUMAN,1
VPS53_HUMAN,1
RHG06_HUMAN,1
AA2AR_HUMAN,1
ZMYM3_HUMAN,1
GNAL_HUMAN,1
RPP29_HUMAN,1
ZDHC4_HUMAN,1
FOXM1_HUMAN,1
ZN703_HUMAN,1
ICAM2_HUMAN,1
LA_HUMAN,1
DMRT3_HUMAN,1
THTPA_HUMAN,1
TGBR3_HUMAN,1
CTL5_HUMAN,1
ARL17_HUMAN,1
FAP24_HUMAN,1
KLK8_HUMAN,1
KLK6_HUMAN,1
PI51A_HUMAN,1
ZDH23_HUMAN,1
RGS3_HUMAN,1
RUND1_HUMAN,1
NAF1_HUMAN,1
CV032_HUMAN,1
ECP_HUMAN,1
SEP14_HUMAN,1
F110B_HUMAN,1
KLF15_HUMAN,1
CXB5_HUMAN,1
AMER3_HUMAN,1
FA71C_HUMAN,1
PCP_HUMAN,1
ILDR2_HUMAN,1
PUR4_HUMAN,1
DTL_HUMAN,1
IF16_HUMAN,1
FRAT2_HUMAN,1
CF062_HUMAN,1
QCR1_HUMAN,1
GLIS2_HUMAN,1
LRP5L_HUMAN,1
CI041_HUMAN,1
FUMH_HUMAN,1
MBOA7_HUMAN,1
IL17_HUMAN,1
INHBE_HUMAN,1
ATG9B_HUMAN,1
ZWILC_HUMAN,1
DNJB9_HUMAN,1
RAD50_HUMAN,1
HPCA_HUMAN,1
RHOF_HUMAN,1
TM55A_HUMAN,1
FA78B_HUMAN,1
KLD10_HUMAN,1
USF1_HUMAN,1
RADI_HUMAN,1
MED31_HUMAN,1
STN1_HUMAN,1
DYRK2_HUMAN,1
NKG2A_HUMAN,1
TM11D_HUMAN,1
RNF10_HUMAN,1
RBMX2_HUMAN,1
ZNF57_HUMAN,1
MIS_HUMAN,1
RALB_HUMAN,1
AJAP1_HUMAN,1
UFD1_HUMAN,1
MAGL2_HUMAN,1
WASH6_HUMAN,1
XIRP2_HUMAN,1
KDM1B_HUMAN,1
SPR2G_HUMAN,1
GBG2_HUMAN,1
KCNQ2_HUMAN,1
WNT1_HUMAN,1
UDB15_HUMAN,1
PAR6A_HUMAN,1
ZC3HF_HUMAN,1
ZN358_HUMAN,1
RSPH1_HUMAN,1
RHOH_HUMAN,1
IRK9_HUMAN,1
IF_HUMAN,1
EXOS1_HUMAN,1
HAOX2_HUMAN,1
YL023_HUMAN,1
P4K2A_HUMAN,1
HIC2_HUMAN,1
P210L_HUMAN,1
RSPRY_HUMAN,1
OR4X1_HUMAN,1
CCD25_HUMAN,1
NK3R_HUMAN,1
RGPS1_HUMAN,1
ABCAD_HUMAN,1
ELAV2_HUMAN,1
CTF1_HUMAN,1
TROAP_HUMAN,1
CKP2L_HUMAN,1
TOM40_HUMAN,1
DICER_HUMAN,1
CE85L_HUMAN,1
DSG4_HUMAN,1
TRPC5_HUMAN,1
ZN384_HUMAN,1
EI2BE_HUMAN,1
RAX2_HUMAN,1
ZN691_HUMAN,1
HPRT_HUMAN,1
NR2CA_HUMAN,1
TCPA_HUMAN,1
PIGA_HUMAN,1
ASB7_HUMAN,1
CSTF3_HUMAN,1
ALEX_HUMAN,1
FLCN_HUMAN,1
PSD4_HUMAN,1
PO2F2_HUMAN,1
CAB45_HUMAN,1
PRP4B_HUMAN,1
SLMO1_HUMAN,1
IQCE_HUMAN,1
DC1L2_HUMAN,1
B4GT1_HUMAN,1
I23O2_HUMAN,1
IGFN1_HUMAN,1
RBM22_HUMAN,1
R4RL1_HUMAN,1
ERD21_HUMAN,1
OD3L2_HUMAN,1
RON_HUMAN,1
SIX4_HUMAN,1
UQCC_HUMAN,1
VPS4B_HUMAN,1
PA2G3_HUMAN,1
ALKB2_HUMAN,1
S35E2_HUMAN,1
NRM_HUMAN,1
GANC_HUMAN,1
PRB3_HUMAN,1
SPIN1_HUMAN,1
WDR3_HUMAN,1
S45A1_HUMAN,1
ARSK_HUMAN,1
PF21B_HUMAN,1
THAP7_HUMAN,1
RBPS2_HUMAN,1
NMU_HUMAN,1
RN167_HUMAN,1
FMN1_HUMAN,1
OTU1_HUMAN,1
DPM1_HUMAN,1
GRM7_HUMAN,1
GABR2_HUMAN,1
ZNF24_HUMAN,1
NF2L3_HUMAN,1
PB1_HUMAN,1
RTDR1_HUMAN,1
DB127_HUMAN,1
1C18_HUMAN,1
HABP2_HUMAN,1
GCP5_HUMAN,1
OPSX_HUMAN,1
KCNA2_HUMAN,1
SAGE1_HUMAN,1
PNRC1_HUMAN,1
STAM2_HUMAN,1
CHST6_HUMAN,1
PTF1A_HUMAN,1
ADA21_HUMAN,1
CELF5_HUMAN,1
CLD6_HUMAN,1
WDR25_HUMAN,1
CD1D_HUMAN,1
COMD8_HUMAN,1
DHX9_HUMAN,1
K1609_HUMAN,1
RN213_HUMAN,1
5NTD_HUMAN,1
CASL_HUMAN,1
KBTB6_HUMAN,1
1B35_HUMAN,1
GPR25_HUMAN,1
CTR3_HUMAN,1
PPR26_HUMAN,1
CELA1_HUMAN,1
MP17L_HUMAN,1
VTI1B_HUMAN,1
KS6A4_HUMAN,1
SNX32_HUMAN,1
FUK_HUMAN,1
TRI51_HUMAN,1
CP2CJ_HUMAN,1
SNX25_HUMAN,1
EYA1_HUMAN,1
ITA2_HUMAN,1
PSF3_HUMAN,1
KC1G3_HUMAN,1
NAA11_HUMAN,1
LYPD5_HUMAN,1
RB39A_HUMAN,1
JKIP1_HUMAN,1
KIF22_HUMAN,1
GLIS1_HUMAN,1
NSD2_HUMAN,1
COX3_HUMAN,1
MTSSL_HUMAN,1
BTBD6_HUMAN,1
H2B3B_HUMAN,1
K1522_HUMAN,1
CUL9_HUMAN,1
TANC1_HUMAN,1
GRID1_HUMAN,1
GNA12_HUMAN,1
GRM1A_HUMAN,1
CMAH_HUMAN,1
LDHA_HUMAN,1
HOME2_HUMAN,1
PSMG1_HUMAN,1
NCBP2_HUMAN,1
PDXL2_HUMAN,1
VAV_HUMAN,1
FA46C_HUMAN,1
MALD1_HUMAN,1
MIOX_HUMAN,1
GSTA5_HUMAN,1
PRDM8_HUMAN,1
ADO_HUMAN,1
G3BP2_HUMAN,1
CPSF7_HUMAN,1
TRML2_HUMAN,1
UPK2_HUMAN,1
SOS1_HUMAN,1
RELN_HUMAN,1
STAB1_HUMAN,1
XYLT2_HUMAN,1
CS018_HUMAN,1
I5P1_HUMAN,1
PSMD2_HUMAN,1
HS3SB_HUMAN,1
PP14A_HUMAN,1
GRIP2_HUMAN,1
ZSWM4_HUMAN,1
PLGF_HUMAN,1
FA89B_HUMAN,1
ZNT8_HUMAN,1
LY10L_HUMAN,1
MYH11_HUMAN,1
PIGB_HUMAN,1
PAK4_HUMAN,1
OAS2_HUMAN,1
STX6_HUMAN,1
WDR1_HUMAN,1
FCRL5_HUMAN,1
OCEL1_HUMAN,1
S2533_HUMAN,1
O51A4_HUMAN,1
HSPB8_HUMAN,1
GBRA1_HUMAN,1
CO043_HUMAN,1
S11IP_HUMAN,1
KAP1_HUMAN,1
F222C_HUMAN,1
JIP4_HUMAN,1
LNP_HUMAN,1
LRC40_HUMAN,1
DAZ1_HUMAN,1
AGGF1_HUMAN,1
FAN_HUMAN,1
CL004_HUMAN,1
NUB1_HUMAN,1
SRTD1_HUMAN,1
PKHA7_HUMAN,1
RB33B_HUMAN,1
CG023_HUMAN,1
RM52_HUMAN,1
ELL_HUMAN,1
TVB1_HUMAN,1
CND2_HUMAN,1
ELF5_HUMAN,1
ERRFI_HUMAN,1
VTDB_HUMAN,1
EMB_HUMAN,1
GIT2_HUMAN,1
CIAO1_HUMAN,1
SMR3A_HUMAN,1
RIBC1_HUMAN,1
BANP_HUMAN,1
WASP_HUMAN,1
ACO11_HUMAN,1
SHSA2_HUMAN,1
SRPR_HUMAN,1
M21D2_HUMAN,1
CC14A_HUMAN,1
ITSN2_HUMAN,1
DPOLN_HUMAN,1
UH1BL_HUMAN,1
PPE1_HUMAN,1
GALT2_HUMAN,1
CP11A_HUMAN,1
GRP_HUMAN,1
PLK4_HUMAN,1
LY66F_HUMAN,1
CETN1_HUMAN,1
LTBP3_HUMAN,1
CATG_HUMAN,1
PDGFB_HUMAN,1
LAG3_HUMAN,1
ADDG_HUMAN,1
NTRK2_HUMAN,1
VLDLR_HUMAN,1
ZN532_HUMAN,1
DCD2B_HUMAN,1
MAOM_HUMAN,1
F71F2_HUMAN,1
DBR1_HUMAN,1
Z385D_HUMAN,1
A4_HUMAN,1
ERAL1_HUMAN,1
DR9C7_HUMAN,1
RHBT3_HUMAN,1
DYRK3_HUMAN,1
LSHR_HUMAN,1
XPO6_HUMAN,1
RTP4_HUMAN,1
TBPL1_HUMAN,1
GP101_HUMAN,1
ZN692_HUMAN,1
CQ089_HUMAN,1
T2EA_HUMAN,1
MORN3_HUMAN,1
EBP_HUMAN,1
CA056_HUMAN,1
GNL1_HUMAN,1
ALDOB_HUMAN,1
K1383_HUMAN,1
PHF2_HUMAN,1
CEP78_HUMAN,1
LMBD2_HUMAN,1
TEFF2_HUMAN,1
GTR4_HUMAN,1
ADPPT_HUMAN,1
TAF1D_HUMAN,1
PABP4_HUMAN,1
GATA2_HUMAN,1
ALPK3_HUMAN,1
FZD6_HUMAN,1
CC071_HUMAN,1
CPS4L_HUMAN,1
CDK8_HUMAN,1
CP1B1_HUMAN,1
CASP2_HUMAN,1
PNPO_HUMAN,1
CCD15_HUMAN,1
FA26E_HUMAN,1
NPC1_HUMAN,1
ATS20_HUMAN,1
TRML1_HUMAN,1
LSHB_HUMAN,1
PCH2_HUMAN,1
3HIDH_HUMAN,1
HAND2_HUMAN,1
PADI2_HUMAN,1
PKR2_HUMAN,1
KAAG1_HUMAN,1
CA167_HUMAN,1
SIX6_HUMAN,1
PPCEL_HUMAN,1
KCNE1_HUMAN,1
CA170_HUMAN,1
ELOV4_HUMAN,1
1A31_HUMAN,1
KC1G2_HUMAN,1
NEBL_HUMAN,1
AT2B4_HUMAN,1
AN13A_HUMAN,1
CL16A_HUMAN,1
KAP2_HUMAN,1
TBPL2_HUMAN,1
MTMRE_HUMAN,1
WDR85_HUMAN,1
CV043_HUMAN,1
KI3S1_HUMAN,1
CA161_HUMAN,1
DRAXI_HUMAN,1
RS3_HUMAN,1
VMAT1_HUMAN,1
1A01_HUMAN,1
CD34_HUMAN,1
NUPL2_HUMAN,1
WDR53_HUMAN,1
ADH1A_HUMAN,1
PTPRH_HUMAN,1
HERC5_HUMAN,1
RN141_HUMAN,1
EPHA3_HUMAN,1
PCKGC_HUMAN,1
PLAC8_HUMAN,1
TWF1_HUMAN,1
GLNA_HUMAN,1
RAP1A_HUMAN,1
MSRE_HUMAN,1
1B46_HUMAN,1
CDK12_HUMAN,1
NBPFB_HUMAN,1
ALKB8_HUMAN,1
TNFL4_HUMAN,1
EPN3_HUMAN,1
ATP5L_HUMAN,1
CPLX2_HUMAN,1
NAT14_HUMAN,1
ZBED3_HUMAN,1
GCP3_HUMAN,1
CE350_HUMAN,1
VN1R1_HUMAN,1
SGPL1_HUMAN,1
CC153_HUMAN,1
ADCYA_HUMAN,1
ZN711_HUMAN,1
S6A12_HUMAN,1
MYL10_HUMAN,1
DPOE2_HUMAN,1
TMX2_HUMAN,1
CCNT2_HUMAN,1
ARI2_HUMAN,1
MYNN_HUMAN,1
SCG3_HUMAN,1
KAT8_HUMAN,1
SMRC1_HUMAN,1
BCL8_HUMAN,1
GCP60_HUMAN,1
PK3CG_HUMAN,1
DDX52_HUMAN,1
OPLA_HUMAN,1
UHRF1_HUMAN,1
F203A_HUMAN,1
DPOE1_HUMAN,1
CAHM1_HUMAN,1
KLHL9_HUMAN,1
CAN11_HUMAN,1
DLX3_HUMAN,1
TSLP_HUMAN,1
FSCN1_HUMAN,1
PA2GF_HUMAN,1
IN35_HUMAN,1
FEN1_HUMAN,1
DSEL_HUMAN,1
TE2IP_HUMAN,1
AP4E1_HUMAN,1
SNG4_HUMAN,1
TPTE2_HUMAN,1
OPSG_HUMAN,1
RBM10_HUMAN,1
LFA3_HUMAN,1
AEBP1_HUMAN,1
AT8B3_HUMAN,1
C1QB_HUMAN,1
TBCEL_HUMAN,1
KIZ_HUMAN,1
CD47_HUMAN,1
FSCN3_HUMAN,1
SDC3_HUMAN,1
PCDB5_HUMAN,1
MEG11_HUMAN,1
FXL15_HUMAN,1
UBS3B_HUMAN,1
WBP1_HUMAN,1
HYAL1_HUMAN,1
CYH4_HUMAN,1
PCGF5_HUMAN,1
COR2A_HUMAN,1
FABP4_HUMAN,1
MAGAC_HUMAN,1
ZCHC7_HUMAN,1
NEK3_HUMAN,1
CENPA_HUMAN,1
CELR2_HUMAN,1
MINA_HUMAN,1
SMCA1_HUMAN,1
ZDHC3_HUMAN,1
